cliente_id,edad,antiguedad_meses,saldo_promedio,num_productos,morosidad_dias,nps_score,nps_segmento,churn
10560,50,104,2675.88,1,0,8,Neutro,0
10561,50,77,7186.77,3,15,0,Detractor,0
10562,68,102,11528.56,4,0,5,Detractor,0
10563,60,18,5465.41,1,0,5,Detractor,0
10564,54,2,555.88,2,90,9,Promotor,0
10565,29,8,5574.01,4,90,2,Detractor,1
10566,20,75,5045.15,1,0,5,Detractor,1
10567,18,97,8193.4,3,0,6,Detractor,0
10568,50,54,8721.96,3,15,0,Detractor,0
10569,57,38,10132.46,1,30,9,Promotor,0
10570,27,48,2673.3,4,0,8,Neutro,0
10571,60,27,5984.4,2,0,10,Promotor,0
10572,61,20,1561.58,1,30,1,Detractor,0
10573,46,12,36588.25,2,60,6,Detractor,1
10574,30,43,963.89,3,15,8,Neutro,0
10575,29,61,50.83,1,0,8,Neutro,0
10576,48,31,805.59,3,0,5,Detractor,0
10577,63,91,7477.7,2,0,8,Neutro,0
10578,19,96,2960.03,2,0,9,Promotor,1
10579,68,61,2966.51,1,0,1,Detractor,1
10580,67,74,15508.01,1,0,8,Neutro,0
10581,52,67,12605.88,1,0,6,Detractor,0
10582,40,109,1863.98,3,0,10,Promotor,0
10583,34,91,1172.65,2,30,7,Neutro,0
10584,43,35,9435.26,2,15,1,Detractor,0
10585,25,95,11823.32,3,60,7,Neutro,0
10586,46,15,3900.03,1,30,10,Promotor,0
10587,43,16,4963.48,4,0,8,Neutro,0
10588,27,13,1484.72,1,0,6,Detractor,0
10589,43,113,8067.3,4,0,8,Neutro,0
10590,51,35,5000.03,4,0,8,Neutro,0
10591,68,116,3501.0,3,60,1,Detractor,0
10592,58,75,309.95,2,0,5,Detractor,1
10593,24,59,12380.82,2,0,8,Neutro,1
10594,21,21,4778.43,2,0,7,Neutro,1
10595,67,115,1070.24,2,0,5,Detractor,0
10596,62,54,4661.92,3,0,9,Promotor,0
10597,28,75,5657.69,4,0,7,Neutro,0
10598,46,30,3730.32,2,0,6,Detractor,0
10599,53,48,6331.05,4,0,5,Detractor,0
10600,42,117,4354.84,3,60,8,Neutro,0
10601,38,35,14760.45,1,0,8,Neutro,0
10602,53,86,275.96,3,0,8,Neutro,0
10603,27,38,561.62,2,0,5,Detractor,0
10604,54,31,953.82,1,0,8,Neutro,0
10605,26,78,5858.67,3,0,10,Promotor,1
10606,41,24,5186.59,3,0,6,Detractor,0
10607,52,114,11130.85,4,15,5,Detractor,1
10608,66,49,6600.24,3,15,9,Promotor,0
10609,52,96,3550.0,1,0,5,Detractor,1
10610,65,100,24037.53,3,0,6,Detractor,0
10611,53,32,1546.97,2,0,4,Detractor,0
10612,35,55,8954.55,4,0,6,Detractor,0
10613,66,79,2782.52,1,0,7,Neutro,0
10614,56,107,5231.07,1,0,2,Detractor,1
10615,49,58,6496.34,3,0,9,Promotor,0
10616,41,99,5022.25,2,15,7,Neutro,0
10617,40,3,757.06,4,30,8,Neutro,0
10618,49,80,2925.51,1,15,6,Detractor,1
10619,54,69,4121.27,4,0,8,Neutro,0
10620,29,85,9453.83,3,0,7,Neutro,0
10621,66,10,2931.75,2,0,9,Promotor,0
10622,30,83,12550.96,3,0,9,Promotor,0
10623,40,25,2902.43,4,0,8,Neutro,0
10624,42,68,3979.0,3,0,7,Neutro,0
10625,52,61,7955.18,4,0,9,Promotor,0
10626,58,29,4374.16,1,15,7,Neutro,0
10627,47,19,16121.71,1,15,4,Detractor,1
10628,34,43,5398.99,3,0,4,Detractor,0
10629,66,66,3698.15,1,0,10,Promotor,0
10630,37,74,119.37,4,0,5,Detractor,0
10631,65,61,2669.9,1,0,9,Promotor,0
10632,42,43,1778.01,2,0,5,Detractor,0
10633,39,25,6893.73,2,15,7,Neutro,0
10634,30,20,1167.72,3,0,8,Neutro,0
10635,36,48,1148.45,3,0,5,Detractor,0
10636,66,83,1050.64,3,0,8,Neutro,0
10637,53,87,671.18,3,0,8,Neutro,0
10638,29,24,1862.62,4,0,7,Neutro,0
10639,58,11,10854.37,4,15,8,Neutro,0
10640,36,110,7456.69,2,0,4,Detractor,0
10641,29,98,6644.87,4,0,7,Neutro,0
10642,26,55,7981.05,1,60,3,Detractor,1
10643,24,28,1569.57,2,0,6,Detractor,0
10644,45,69,10921.42,3,0,10,Promotor,0
10645,31,63,738.46,3,0,8,Neutro,0
10646,48,59,2049.97,4,15,8,Neutro,0
10647,69,5,4418.49,2,0,8,Neutro,0
10648,36,51,542.97,4,0,5,Detractor,0
10649,64,21,6549.08,4,90,8,Neutro,0
10650,33,12,2448.96,4,15,9,Promotor,0
10651,22,50,7671.78,2,0,4,Detractor,0
10652,52,4,3395.2,3,15,9,Promotor,0
10653,29,118,997.59,1,0,8,Neutro,0
10654,42,113,6635.64,3,0,0,Detractor,1
10655,69,42,1452.72,2,0,7,Neutro,0
10656,38,84,3374.67,3,0,6,Detractor,0
10657,53,38,392.69,3,0,6,Detractor,0
10658,40,25,4809.93,1,30,9,Promotor,0
10659,33,14,5480.94,3,0,9,Promotor,0
10660,56,75,2379.5,3,0,9,Promotor,0
10661,62,32,15441.74,3,0,9,Promotor,0
10662,59,11,10364.07,4,60,10,Promotor,0
10663,56,61,6154.0,2,15,10,Promotor,0
10664,31,18,6252.74,2,0,4,Detractor,1
10665,48,27,1454.45,1,60,7,Neutro,0
10666,22,55,5347.43,4,0,0,Detractor,1
10667,52,54,1104.52,4,0,7,Neutro,1
10668,40,82,777.44,3,15,10,Promotor,0
10669,46,87,37693.34,2,0,5,Detractor,0
10670,60,75,4869.28,1,90,8,Neutro,0
10671,28,21,2819.27,4,0,8,Neutro,0
10672,35,44,1699.54,3,0,5,Detractor,1
10673,64,5,4630.7,1,30,5,Detractor,1
10674,29,87,254.33,4,15,7,Neutro,0
10675,26,41,497.34,1,0,5,Detractor,0
10676,27,59,167.04,4,0,8,Neutro,0
10677,61,89,3457.44,1,15,7,Neutro,0
10678,34,105,4589.04,4,0,7,Neutro,0
10679,55,54,322.58,4,60,4,Detractor,0
10680,24,74,6386.74,1,15,7,Neutro,1
10681,63,22,1309.39,4,0,2,Detractor,0
10682,30,83,5779.11,4,0,9,Promotor,0
10683,57,65,20058.43,4,0,6,Detractor,1
10684,59,64,5873.78,1,0,9,Promotor,0
10685,26,71,10736.16,1,15,8,Neutro,0
10686,67,4,14801.68,4,90,9,Promotor,0
10687,44,65,3334.97,4,0,6,Detractor,1
10688,19,15,6058.76,1,0,5,Detractor,0
10689,22,104,9551.68,3,0,7,Neutro,0
10690,46,76,2205.01,4,0,1,Detractor,0
10691,54,22,1514.98,3,0,10,Promotor,0
10692,55,86,14649.59,1,0,6,Detractor,1
10693,36,114,6478.68,4,0,10,Promotor,0
10694,25,47,1240.27,3,30,9,Promotor,0
10695,65,81,2980.86,1,0,3,Detractor,0
10696,62,93,7959.26,3,15,8,Neutro,0
10697,18,46,3960.01,2,15,6,Detractor,0
10698,39,14,5248.43,1,0,5,Detractor,0
10699,69,50,7007.41,2,0,6,Detractor,1
10700,34,20,4864.43,1,0,10,Promotor,0
10701,24,50,3883.51,1,0,7,Neutro,0
10702,42,112,6923.76,4,15,8,Neutro,0
10703,62,33,6501.74,2,0,6,Detractor,0
10704,21,119,4969.54,2,0,7,Neutro,0
10705,53,59,2229.79,2,0,6,Detractor,1
10706,23,43,2602.8,1,30,6,Detractor,0
10707,48,79,17606.42,2,0,5,Detractor,0
10708,36,12,596.09,2,0,7,Neutro,0
10709,61,40,1563.32,4,0,8,Neutro,0
10710,56,118,3390.33,3,30,5,Detractor,0
10711,44,20,9061.74,3,0,10,Promotor,0
10712,27,94,893.69,2,0,4,Detractor,0
10713,43,38,1621.42,2,0,7,Neutro,0
10714,36,3,340.31,2,0,3,Detractor,1
10715,56,28,6120.63,2,0,1,Detractor,1
10716,20,56,1360.42,3,0,10,Promotor,0
10717,62,90,2460.63,4,0,9,Promotor,0
10718,30,94,2932.25,1,0,8,Neutro,0
10719,67,13,11096.46,2,0,9,Promotor,0
10720,45,77,2649.45,2,0,9,Promotor,0
10721,37,66,784.59,3,0,8,Neutro,0
10722,45,37,3715.0,2,0,9,Promotor,0
10723,25,49,16478.51,4,60,6,Detractor,1
10724,58,102,4678.46,4,0,8,Neutro,0
10725,56,66,20487.92,2,0,9,Promotor,0
10726,18,36,9197.63,3,0,3,Detractor,0
10727,20,54,183.14,2,0,9,Promotor,0
10728,30,26,5370.57,2,0,5,Detractor,0
10729,45,75,1689.73,3,0,9,Promotor,0
10730,66,72,4100.55,4,90,6,Detractor,0
10731,42,108,1637.98,1,15,6,Detractor,1
10732,50,40,2145.23,2,15,3,Detractor,0
10733,55,43,12830.72,4,90,9,Promotor,0
10734,23,22,1157.41,2,60,5,Detractor,1
10735,61,20,10361.7,1,15,8,Neutro,0
10736,62,8,154.66,3,0,8,Neutro,0
10737,49,29,476.37,4,0,6,Detractor,1
10738,62,40,9643.91,1,0,10,Promotor,1
10739,64,90,4978.78,2,0,2,Detractor,1
10740,38,30,6876.5,1,0,8,Neutro,0
10741,33,81,1174.93,4,90,7,Neutro,0
10742,38,84,3851.04,3,0,5,Detractor,1
10743,28,116,6682.18,2,0,5,Detractor,1
10744,54,55,4935.1,3,0,8,Neutro,0
10745,53,16,3190.44,3,0,10,Promotor,0
10746,52,46,16067.43,1,0,4,Detractor,0
10747,36,62,5637.49,1,0,5,Detractor,1
10748,37,107,11916.31,4,0,10,Promotor,0
10749,35,7,6542.42,4,0,0,Detractor,0
10750,64,80,6648.88,3,0,7,Neutro,0
10751,58,45,417.01,4,0,7,Neutro,0
10752,66,59,2227.25,3,0,6,Detractor,0
10753,31,111,9772.67,2,0,8,Neutro,0
10754,32,56,1323.76,3,0,10,Promotor,0
10755,48,48,613.7,4,0,7,Neutro,0
10756,18,27,1973.41,4,0,8,Neutro,0
10757,20,53,1245.11,3,0,8,Neutro,0
10758,33,87,12970.59,1,0,7,Neutro,0
10759,40,88,10123.5,3,0,2,Detractor,0
10760,28,73,3462.57,3,30,8,Neutro,0
10761,29,35,316.53,1,0,6,Detractor,0
10762,27,51,6268.66,2,0,5,Detractor,0
10763,49,84,4883.01,1,0,10,Promotor,0
10764,33,37,17626.1,4,0,9,Promotor,0
10765,25,106,4093.02,1,0,10,Promotor,0
10766,55,81,2050.33,4,30,6,Detractor,0
10767,29,111,3659.67,4,30,9,Promotor,1
10768,41,95,19379.25,3,0,8,Neutro,0
10769,45,119,5959.6,3,60,10,Promotor,0
10770,25,57,5573.34,2,0,10,Promotor,0
10771,45,8,1376.67,4,0,10,Promotor,0
10772,53,79,6805.13,3,0,10,Promotor,0
10773,43,95,6936.91,4,0,0,Detractor,1
10774,25,117,1908.42,2,0,8,Neutro,0
10775,67,94,3305.47,4,0,6,Detractor,0
10776,45,110,1744.97,2,0,8,Neutro,0
10777,45,20,1496.78,2,0,10,Promotor,0
10778,54,103,131.19,2,0,1,Detractor,1
10779,58,53,1678.84,3,0,8,Neutro,0
10780,53,119,4036.84,1,0,8,Neutro,0
10781,44,12,8.01,1,0,6,Detractor,0
10782,34,49,1664.93,3,0,5,Detractor,1
10783,26,17,10660.43,4,30,2,Detractor,0
10784,50,64,4502.68,3,0,3,Detractor,1
10785,37,42,4680.72,4,30,8,Neutro,0
10786,30,94,2582.24,2,0,7,Neutro,0
10787,45,29,5642.35,3,0,1,Detractor,0
10788,65,19,1053.19,1,30,10,Promotor,0
10789,46,110,8539.3,4,0,8,Neutro,0
10790,30,11,620.39,3,0,7,Neutro,0
10791,63,98,5335.59,3,0,6,Detractor,1
10792,52,50,2086.29,4,0,8,Neutro,0
10793,23,71,6881.98,2,0,6,Detractor,1
10794,35,108,3989.92,2,0,8,Neutro,0
10795,68,58,3010.62,2,30,8,Neutro,0
10796,22,34,928.17,2,0,3,Detractor,0
10797,64,20,5064.3,4,0,10,Promotor,0
10798,42,50,18398.58,1,30,7,Neutro,0
10799,19,102,8732.12,3,0,6,Detractor,1
10800,27,88,309.42,3,0,10,Promotor,0
10801,47,10,2359.86,2,0,7,Neutro,0
10802,67,32,12990.35,4,0,8,Neutro,0
10803,62,52,3496.27,1,0,8,Neutro,0
10804,22,15,5425.2,1,0,5,Detractor,0
10805,50,101,12186.26,3,0,10,Promotor,0
10806,18,84,10349.23,2,90,7,Neutro,1
10807,35,3,3483.97,3,15,6,Detractor,0
10808,49,37,2878.12,3,0,10,Promotor,0
10809,64,40,2075.25,1,15,7,Neutro,0
10810,66,72,6347.35,4,0,8,Neutro,1
10811,28,40,1691.28,1,0,9,Promotor,0
10812,38,108,1437.66,3,0,5,Detractor,0
10813,43,56,2202.22,2,0,5,Detractor,1
10814,42,23,975.3,2,30,2,Detractor,1
10815,39,104,5939.18,4,0,9,Promotor,0
10816,44,11,4788.7,4,0,5,Detractor,0
10817,66,110,3297.39,4,0,6,Detractor,0
10818,30,64,2474.15,3,0,6,Detractor,0
10819,50,8,11987.92,3,0,6,Detractor,1
10820,51,93,147.78,4,15,8,Neutro,0
10821,58,94,7329.02,2,90,10,Promotor,0
10822,52,56,11609.33,2,0,6,Detractor,0
10823,18,60,2956.15,2,0,7,Neutro,0
10824,38,10,4000.22,3,0,9,Promotor,0
10825,65,39,14453.59,1,30,7,Neutro,0
10826,23,28,1193.05,2,0,10,Promotor,0
10827,45,49,3671.25,2,0,7,Neutro,0
10828,34,36,3219.13,2,15,6,Detractor,0
10829,22,13,1494.68,4,0,10,Promotor,1
10830,48,96,8535.07,3,0,7,Neutro,0
10831,22,36,11492.99,4,0,5,Detractor,0
10832,55,101,7614.75,4,0,5,Detractor,0
10833,20,26,1086.8,1,0,10,Promotor,1
10834,40,86,453.72,4,0,9,Promotor,0
10835,54,4,4649.98,1,0,7,Neutro,0
10836,54,95,293.95,4,0,9,Promotor,0
10837,27,82,5586.31,2,60,7,Neutro,0
10838,27,64,3779.63,3,0,6,Detractor,0
10839,36,38,5435.18,4,15,8,Neutro,0
10840,34,88,4460.07,1,0,8,Neutro,1
10841,38,87,2746.99,3,0,7,Neutro,0
10842,31,22,1121.2,1,0,2,Detractor,1
10843,26,2,1824.27,2,0,3,Detractor,1
10844,63,31,3716.95,4,0,9,Promotor,0
10845,18,119,5275.87,3,0,9,Promotor,0
10846,68,11,7558.9,2,0,8,Neutro,0
10847,62,92,7287.25,4,0,9,Promotor,0
10848,30,46,18002.28,4,90,8,Neutro,1
10849,21,96,1683.25,1,0,9,Promotor,0
10850,18,62,368.83,1,0,5,Detractor,1
10851,66,69,2120.62,2,0,6,Detractor,0
10852,57,64,6799.13,1,0,7,Neutro,0
10853,49,102,2882.26,2,15,6,Detractor,0
10854,51,10,8512.93,2,0,8,Neutro,0
10855,45,40,3985.06,2,0,10,Promotor,0
10856,48,110,13281.45,1,0,7,Neutro,0
10857,25,24,14769.44,3,15,10,Promotor,0
10858,56,99,359.12,2,0,7,Neutro,0
10859,43,44,3047.83,3,0,7,Neutro,0
10860,51,112,4704.06,4,0,8,Neutro,0
10861,20,60,1477.71,1,0,6,Detractor,0
10862,67,62,2613.45,1,0,6,Detractor,0
10863,29,87,5661.08,3,30,8,Neutro,0
10864,18,17,1285.66,4,15,10,Promotor,0
10865,61,65,4606.28,4,0,8,Neutro,0
10866,22,119,5977.51,2,0,6,Detractor,0
10867,47,95,474.28,1,0,0,Detractor,1
10868,47,95,3441.09,4,0,10,Promotor,0
10869,34,106,1526.38,4,0,7,Neutro,0
10870,65,57,6443.78,2,0,10,Promotor,0
10871,64,55,1050.86,2,90,7,Neutro,0
10872,40,106,11139.15,3,0,8,Neutro,0
10873,32,53,2818.86,1,60,8,Neutro,0
10874,54,56,1103.25,4,0,6,Detractor,1
10875,38,98,2881.46,3,0,8,Neutro,0
10876,31,9,2627.53,1,0,7,Neutro,0
10877,19,22,2801.12,3,15,8,Neutro,0
10878,28,13,4404.15,1,0,9,Promotor,0
10879,68,89,3682.09,1,30,5,Detractor,1
10880,56,48,811.28,4,30,8,Neutro,0
10881,55,18,339.14,1,0,2,Detractor,0
10882,51,115,6535.85,2,0,4,Detractor,0
10883,55,76,4101.69,4,15,8,Neutro,0
10884,67,40,2223.64,2,0,3,Detractor,0
10885,51,17,8260.63,3,0,8,Neutro,0
10886,35,15,2455.59,3,0,5,Detractor,0
10887,47,106,7947.32,1,30,6,Detractor,0
10888,32,15,1824.66,1,0,4,Detractor,1
10889,44,79,378.17,2,60,5,Detractor,1
10890,68,63,13488.5,2,0,9,Promotor,0
10891,51,119,2508.93,2,0,8,Neutro,0
10892,69,39,7867.76,3,0,10,Promotor,0
10893,55,13,1636.58,2,0,2,Detractor,0
10894,50,81,5197.45,4,30,9,Promotor,0
10895,41,32,10330.1,4,60,8,Neutro,1
10896,32,9,212.68,3,15,6,Detractor,1
10897,47,40,8878.52,2,90,8,Neutro,0
10898,59,20,4235.37,2,0,8,Neutro,0
10899,68,90,4675.73,1,0,7,Neutro,1
10900,34,91,3702.85,4,0,8,Neutro,0
10901,22,85,10376.26,3,30,7,Neutro,0
10902,46,82,222.02,2,0,6,Detractor,0
10903,21,77,1512.48,1,90,7,Neutro,0
10904,27,80,10427.8,3,0,9,Promotor,0
10905,34,73,6978.61,3,90,6,Detractor,1
10906,27,63,89.01,4,0,7,Neutro,0
10907,34,76,3638.76,2,0,8,Neutro,0
10908,37,44,3770.57,3,15,9,Promotor,0
10909,41,38,2561.48,1,15,8,Neutro,0
10910,22,83,1764.79,1,0,0,Detractor,0
10911,51,60,5724.2,3,60,8,Neutro,1
10912,23,71,1164.65,1,30,7,Neutro,0
10913,19,99,8020.97,3,0,7,Neutro,0
10914,30,48,8123.7,1,0,8,Neutro,0
10915,60,18,2682.95,3,0,8,Neutro,0
10916,60,16,1667.22,3,0,9,Promotor,0
10917,65,55,1669.52,3,15,8,Neutro,0
10918,28,39,3291.71,1,0,8,Neutro,0
10919,68,68,6357.32,3,0,6,Detractor,0
10920,64,59,2222.6,4,0,4,Detractor,0
10921,40,89,4708.6,3,0,10,Promotor,0
10922,33,96,2410.26,2,0,7,Neutro,0
10923,48,62,1815.79,2,0,8,Neutro,0
10924,28,104,125.87,4,0,9,Promotor,0
10925,33,13,19.61,3,0,2,Detractor,0
10926,25,109,1288.72,2,90,9,Promotor,0
10927,21,81,2607.8,3,0,9,Promotor,0
10928,57,113,9527.82,2,0,9,Promotor,0
10929,21,101,8009.44,1,0,1,Detractor,0
10930,42,6,1554.18,1,0,7,Neutro,0
10931,20,83,1402.15,4,0,2,Detractor,0
10932,49,77,1289.46,4,15,8,Neutro,0
10933,20,60,2071.8,3,0,8,Neutro,0
10934,44,90,3447.76,4,90,4,Detractor,1
10935,46,14,2887.21,3,0,8,Neutro,0
10936,49,95,1231.25,1,30,7,Neutro,0
10937,67,54,698.91,1,30,9,Promotor,0
10938,68,4,63.29,2,0,7,Neutro,0
10939,36,39,835.96,3,0,6,Detractor,0
10940,38,72,6109.94,1,0,6,Detractor,0
10941,22,25,1396.18,1,0,9,Promotor,0
10942,35,77,3161.22,3,30,7,Neutro,0
10943,45,32,4473.88,2,0,7,Neutro,1
10944,59,59,10894.8,2,0,1,Detractor,0
10945,39,102,10984.6,2,30,6,Detractor,1
10946,38,63,6846.87,2,90,9,Promotor,0
10947,23,38,178.95,1,0,9,Promotor,0
10948,18,92,4279.16,3,30,5,Detractor,1
10949,22,53,7722.55,3,0,7,Neutro,0
10950,58,94,87.2,1,0,5,Detractor,1
10951,29,67,3989.04,1,0,10,Promotor,0
10952,43,28,9751.34,1,15,8,Neutro,0
10953,63,3,3213.24,4,0,9,Promotor,0
10954,51,109,20.57,3,0,8,Neutro,0
10955,66,118,55.37,3,0,9,Promotor,0
10956,31,98,2694.72,3,0,10,Promotor,0
10957,43,80,842.14,2,0,1,Detractor,1
10958,62,22,5459.93,1,15,10,Promotor,0
10959,44,96,6168.71,1,0,9,Promotor,0
10960,26,38,979.34,1,0,6,Detractor,1
10961,43,72,10970.15,4,30,9,Promotor,0
10962,64,119,2916.16,3,30,8,Neutro,0
10963,39,72,770.69,1,0,9,Promotor,0
10964,64,62,7224.95,4,0,5,Detractor,1
10965,47,57,7802.63,1,60,8,Neutro,0
10966,60,6,5098.48,2,30,1,Detractor,0
10967,65,78,9602.47,3,0,9,Promotor,0
10968,34,32,6685.1,4,0,10,Promotor,1
10969,43,99,10694.08,1,0,8,Neutro,0
10970,53,10,2844.82,3,0,7,Neutro,0
10971,18,3,6883.64,4,0,8,Neutro,0
10972,25,59,41501.61,3,0,6,Detractor,1
10973,66,76,6453.67,3,0,8,Neutro,0
10974,52,49,606.23,2,30,8,Neutro,0
10975,69,59,3652.36,3,0,4,Detractor,0
10976,32,31,4425.75,4,0,4,Detractor,0
10977,64,93,957.08,3,90,8,Neutro,1
10978,39,69,16469.56,4,0,7,Neutro,0
10979,31,62,965.37,3,0,9,Promotor,0
10980,43,52,977.39,1,15,6,Detractor,0
10981,45,89,12335.36,2,0,2,Detractor,1
10982,40,41,3129.36,1,30,8,Neutro,0
10983,31,31,326.36,2,0,8,Neutro,0
10984,41,85,4558.85,4,0,8,Neutro,0
10985,19,84,4604.34,2,60,8,Neutro,1
10986,62,103,333.37,3,0,7,Neutro,0
10987,43,22,17971.94,3,15,8,Neutro,0
10988,31,4,3926.64,1,0,2,Detractor,1
10989,68,13,4102.58,2,0,6,Detractor,0
10990,24,45,3671.05,4,30,5,Detractor,0
10991,20,42,4717.43,4,0,3,Detractor,0
10992,64,114,1534.66,3,0,5,Detractor,0
10993,40,49,1693.06,4,0,5,Detractor,1
10994,63,20,3580.43,3,0,10,Promotor,0
10995,60,116,8217.19,3,15,6,Detractor,0
10996,64,77,255.75,3,30,5,Detractor,1
10997,62,81,4624.19,1,0,9,Promotor,0
10998,35,54,8219.58,1,0,7,Neutro,0
10999,55,36,853.45,3,0,7,Neutro,0
11000,52,97,75.68,3,0,7,Neutro,0
11001,68,1,1875.02,3,15,7,Neutro,0
11002,32,15,4435.4,4,0,6,Detractor,0
11003,42,77,744.14,3,0,6,Detractor,0
11004,54,17,2776.7,3,60,9,Promotor,0
11005,45,24,4018.4,2,0,5,Detractor,0
11006,27,58,4567.51,2,0,5,Detractor,1
11007,56,72,1603.86,2,0,8,Neutro,0
11008,34,114,2554.38,2,15,6,Detractor,0
11009,56,91,7533.04,3,0,7,Neutro,0
11010,39,109,14169.32,2,0,9,Promotor,0
11011,43,23,9898.17,4,90,10,Promotor,0
11012,61,46,4153.82,4,15,9,Promotor,0
11013,42,72,2640.65,2,30,5,Detractor,1
11014,34,8,2024.5,1,0,10,Promotor,0
11015,30,59,667.41,4,0,6,Detractor,0
11016,37,90,563.33,4,0,5,Detractor,0
11017,42,111,5829.49,2,0,7,Neutro,0
11018,21,59,1504.14,2,0,8,Neutro,0
11019,27,13,1469.59,3,0,3,Detractor,1
11020,20,39,31586.12,4,0,8,Neutro,0
11021,58,101,1040.82,2,0,9,Promotor,0
11022,62,113,801.19,2,15,6,Detractor,1
11023,35,28,519.5,3,0,8,Neutro,0
11024,64,89,4335.19,4,0,6,Detractor,0
11025,53,61,4942.48,2,0,7,Neutro,0
11026,64,16,2272.45,3,0,6,Detractor,0
11027,39,119,3833.04,2,0,8,Neutro,0
11028,51,2,7765.28,1,0,6,Detractor,1
11029,64,118,8521.61,1,30,9,Promotor,1
11030,25,82,15839.97,2,30,10,Promotor,0
11031,57,17,8693.98,4,0,10,Promotor,0
11032,66,30,4160.22,1,30,5,Detractor,1
11033,61,103,990.16,3,0,0,Detractor,0
11034,36,13,525.49,2,30,7,Neutro,0
11035,59,96,280.27,3,0,8,Neutro,0
11036,58,114,5490.95,1,0,10,Promotor,0
11037,54,93,8239.24,4,15,9,Promotor,0
11038,23,110,3553.34,3,0,8,Neutro,0
11039,69,94,281.34,1,0,1,Detractor,1
11040,43,82,3833.65,1,60,9,Promotor,0
11041,51,13,13724.81,1,15,5,Detractor,1
11042,62,43,4551.71,3,0,2,Detractor,1
11043,23,85,8288.61,1,0,9,Promotor,0
11044,54,94,8051.01,2,30,8,Neutro,0
11045,50,21,13450.74,1,90,4,Detractor,0
11046,39,112,7353.36,2,0,6,Detractor,0
11047,38,55,6885.69,4,30,3,Detractor,1
11048,23,81,1333.54,2,30,8,Neutro,0
11049,23,40,308.98,4,0,6,Detractor,1
11050,65,83,3644.9,4,30,9,Promotor,0
11051,21,116,664.42,2,0,6,Detractor,0
11052,47,15,16376.69,4,0,7,Neutro,0
11053,28,73,1711.92,2,0,2,Detractor,1
11054,47,52,9584.72,3,0,6,Detractor,1
11055,48,74,2452.05,4,15,8,Neutro,0
11056,41,108,1951.85,2,0,8,Neutro,0
11057,26,95,13679.05,4,30,5,Detractor,0
11058,20,53,2257.46,1,30,7,Neutro,0
11059,68,87,2473.84,2,15,9,Promotor,0
11060,48,52,560.76,1,0,6,Detractor,1
11061,57,30,5550.09,4,0,4,Detractor,0
11062,54,33,1704.29,4,0,7,Neutro,0
11063,53,57,4404.67,3,30,8,Neutro,0
11064,41,52,4474.5,2,0,0,Detractor,1
11065,48,9,6350.56,1,90,6,Detractor,0
11066,23,54,6837.2,3,30,8,Neutro,1
11067,19,111,3612.39,4,15,10,Promotor,0
11068,37,1,2009.8,4,0,7,Neutro,0
11069,45,44,9083.88,3,0,5,Detractor,0
11070,28,99,1854.34,1,15,7,Neutro,0
11071,21,75,3541.4,4,0,6,Detractor,0
11072,32,98,2564.58,4,30,5,Detractor,0
11073,23,80,9657.81,2,0,8,Neutro,0
11074,66,9,2827.45,3,15,10,Promotor,0
11075,47,32,2439.61,4,15,9,Promotor,0
11076,55,15,5853.07,1,0,5,Detractor,0
11077,68,12,4612.06,2,0,9,Promotor,0
11078,19,97,567.23,3,30,5,Detractor,0
11079,32,109,3548.1,1,0,6,Detractor,0
11080,28,78,6649.16,4,0,10,Promotor,0
11081,25,57,24188.52,3,0,10,Promotor,0
11082,43,8,4959.75,3,0,5,Detractor,1
11083,68,72,2312.5,1,0,2,Detractor,1
11084,62,27,1281.9,3,30,6,Detractor,0
11085,61,62,10311.16,1,0,8,Neutro,0
11086,22,12,8425.26,4,0,9,Promotor,0
11087,23,65,1332.36,2,60,4,Detractor,0
11088,43,107,1119.67,1,0,7,Neutro,0
11089,21,104,6278.73,2,0,6,Detractor,0
11090,36,42,1891.33,3,15,0,Detractor,0
11091,37,62,1829.29,1,15,9,Promotor,0
11092,50,115,826.08,4,0,9,Promotor,0
11093,37,11,1532.46,1,90,5,Detractor,0
11094,66,103,2788.78,1,60,5,Detractor,0
11095,29,43,6599.51,1,0,4,Detractor,0
11096,64,95,2049.69,2,0,7,Neutro,0
11097,18,17,1991.98,2,30,5,Detractor,0
11098,43,97,1676.76,3,0,7,Neutro,0
11099,31,32,3253.16,3,0,6,Detractor,0
11100,55,93,996.14,3,15,5,Detractor,1
11101,54,85,3324.07,3,0,9,Promotor,0
11102,28,85,6089.95,1,0,5,Detractor,0
11103,53,40,151.22,2,0,9,Promotor,0
11104,30,23,49.14,2,0,8,Neutro,0
11105,60,56,390.47,2,0,9,Promotor,0
11106,20,6,3835.69,2,0,0,Detractor,1
11107,50,86,9636.35,3,0,8,Neutro,0
11108,23,50,24.48,1,0,2,Detractor,1
11109,67,102,13796.29,2,60,10,Promotor,0
11110,27,37,561.81,4,60,8,Neutro,1
11111,22,109,9225.28,1,0,6,Detractor,0
11112,40,64,3297.16,4,15,6,Detractor,1
11113,27,115,5384.61,1,15,9,Promotor,0
11114,61,54,3573.72,1,30,10,Promotor,0
11115,19,72,3241.33,1,0,9,Promotor,0
11116,30,105,9006.0,4,0,9,Promotor,0
11117,57,49,7050.61,2,15,9,Promotor,0
11118,19,99,3302.45,2,0,8,Neutro,0
11119,37,115,591.87,4,0,1,Detractor,0
11120,18,11,613.12,2,0,3,Detractor,1
